trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
e5f148aaae5f37ae8d4efde857aabc49,2022-01-06 12:45:24.799000,2022-01-06 12:45:24.818000,2022-01-06 12:45:25.529000,2022-01-06 12:45:25.536000,2022-01-06 12:45:25.538000,2022-01-06 12:45:25.558322,2022-01-06 12:45:26.053000,2022-01-06 12:45:26.055000,2022-01-06 12:45:26.074000,2022-01-06 12:45:26.107600,2022-01-06 12:45:26.139000,2022-01-06 12:45:26.140000,2022-01-06 12:45:26.149715,0,0
4f7a5be9333f87ebf4ce62c9ac6dbdaa,2022-01-06 12:45:24.967000,2022-01-06 12:45:24.981000,2022-01-06 12:45:25.587000,2022-01-06 12:45:25.593000,2022-01-06 12:45:25.595000,2022-01-06 12:45:25.607408,2022-01-06 12:45:26.052000,2022-01-06 12:45:26.054000,2022-01-06 12:45:26.064000,2022-01-06 12:45:26.076526,2022-01-06 12:45:26.137000,2022-01-06 12:45:26.138000,2022-01-06 12:45:26.146220,0,0
719975ff784195918045d1d00d24f4a8,2022-01-06 12:45:25.498000,2022-01-06 12:45:25.509000,2022-01-06 12:45:25.626000,2022-01-06 12:45:25.632000,2022-01-06 12:45:25.634000,2022-01-06 12:45:25.775634,2022-01-06 12:45:26.059000,2022-01-06 12:45:26.061000,2022-01-06 12:45:26.071000,2022-01-06 12:45:26.090339,2022-01-06 12:45:26.118000,2022-01-06 12:45:26.119000,2022-01-06 12:45:26.127156,0,0
3a92c158cec69643e576f34b35b0c901,2022-01-06 12:45:25.670000,2022-01-06 12:45:25.781000,2022-01-06 12:45:25.811000,2022-01-06 12:45:25.816000,2022-01-06 12:45:25.817000,2022-01-06 12:45:25.841389,2022-01-06 12:45:26.059000,2022-01-06 12:45:26.061000,2022-01-06 12:45:26.070000,2022-01-06 12:45:26.108789,2022-01-06 12:45:26.148000,2022-01-06 12:45:26.149000,2022-01-06 12:45:26.157297,0,0
91f08586df0c60210449dc667807ee36,2022-01-06 12:45:23.310000,2022-01-06 12:45:23.318000,2022-01-06 12:45:23.915000,2022-01-06 12:45:23.921000,2022-01-06 12:45:23.922000,2022-01-06 12:45:23.940418,2022-01-06 12:45:24.401000,2022-01-06 12:45:24.403000,2022-01-06 12:45:24.408000,2022-01-06 12:45:24.415625,2022-01-06 12:45:24.450000,2022-01-06 12:45:24.451000,2022-01-06 12:45:24.461477,0,0
70299af66e20f5e3c87f0eabdeb26d91,2022-01-06 12:45:23.662000,2022-01-06 12:45:23.733000,2022-01-06 12:45:24.320000,2022-01-06 12:45:24.326000,2022-01-06 12:45:24.327000,2022-01-06 12:45:24.346500,2022-01-06 12:45:24.785000,2022-01-06 12:45:24.787000,2022-01-06 12:45:24.814000,2022-01-06 12:45:24.822083,2022-01-06 12:45:24.874000,2022-01-06 12:45:24.876000,2022-01-06 12:45:24.884640,0,0
6b4561a90df9e59f4914c9b80f549a73,2022-01-06 12:45:23.982000,2022-01-06 12:45:24.003000,2022-01-06 12:45:24.649000,2022-01-06 12:45:24.654000,2022-01-06 12:45:24.655000,2022-01-06 12:45:24.679264,2022-01-06 12:45:24.791000,2022-01-06 12:45:24.793000,2022-01-06 12:45:24.812000,2022-01-06 12:45:24.821527,2022-01-06 12:45:24.877000,2022-01-06 12:45:24.878000,2022-01-06 12:45:24.887226,0,0
93325c1942f06a7051a82d7306709c62,2022-01-06 12:45:24.420000,2022-01-06 12:45:24.431000,2022-01-06 12:45:25.084000,2022-01-06 12:45:25.090000,2022-01-06 12:45:25.091000,2022-01-06 12:45:25.107201,2022-01-06 12:45:25.655000,2022-01-06 12:45:25.657000,2022-01-06 12:45:25.667000,2022-01-06 12:45:25.674895,2022-01-06 12:45:25.775000,2022-01-06 12:45:25.776000,2022-01-06 12:45:25.785003,0,0
c5928b9536b51c46cc1c8d27d1a054d9,2022-01-06 12:45:25.081000,2022-01-06 12:45:25.095000,2022-01-06 12:45:25.199000,2022-01-06 12:45:25.205000,2022-01-06 12:45:25.206000,2022-01-06 12:45:25.225065,2022-01-06 12:45:25.662000,2022-01-06 12:45:25.664000,2022-01-06 12:45:25.671000,2022-01-06 12:45:25.678728,2022-01-06 12:45:25.706000,2022-01-06 12:45:25.707000,2022-01-06 12:45:25.714776,0,0
77ed43dfcd09972267b261130baed84d,2022-01-06 12:45:24.716000,2022-01-06 12:45:24.736000,2022-01-06 12:45:25.333000,2022-01-06 12:45:25.338000,2022-01-06 12:45:25.339000,2022-01-06 12:45:25.365645,2022-01-06 12:45:25.740000,2022-01-06 12:45:25.743000,2022-01-06 12:45:25.748000,2022-01-06 12:45:25.758332,2022-01-06 12:45:25.810000,2022-01-06 12:45:25.811000,2022-01-06 12:45:25.818850,0,0
aadcb461a1bcbfc621721760017749d4,2022-01-06 12:45:25.248000,2022-01-06 12:45:25.262000,2022-01-06 12:45:25.362000,2022-01-06 12:45:25.368000,2022-01-06 12:45:25.369000,2022-01-06 12:45:25.387133,2022-01-06 12:45:25.659000,2022-01-06 12:45:25.660000,2022-01-06 12:45:25.666000,2022-01-06 12:45:25.672534,2022-01-06 12:45:25.736000,2022-01-06 12:45:25.737000,2022-01-06 12:45:25.745440,0,0
b1d1a34dbe7c086b3083bca8dcb2f2f9,2022-01-06 12:45:25.409000,2022-01-06 12:45:25.427000,2022-01-06 12:45:25.551000,2022-01-06 12:45:25.558000,2022-01-06 12:45:25.559000,2022-01-06 12:45:25.570930,2022-01-06 12:45:26.052000,2022-01-06 12:45:26.055000,2022-01-06 12:45:26.062000,2022-01-06 12:45:26.071949,2022-01-06 12:45:26.102000,2022-01-06 12:45:26.103000,2022-01-06 12:45:26.116066,0,0
28ba03cd509bfa6cb008d4dc7af94ff8,2022-01-06 12:45:25.581000,2022-01-06 12:45:25.596000,2022-01-06 12:45:25.701000,2022-01-06 12:45:25.706000,2022-01-06 12:45:25.708000,2022-01-06 12:45:25.724247,2022-01-06 12:45:26.058000,2022-01-06 12:45:26.065000,2022-01-06 12:45:26.071000,2022-01-06 12:45:26.078670,2022-01-06 12:45:26.139000,2022-01-06 12:45:26.140000,2022-01-06 12:45:26.149604,0,0
